"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","DX32","DX70","DX90","EMNT","EMXT","PRCP","SNOW","TAVG","TMAX","TMIN"
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","33.9839","-118.01","289.6","2024-05",,"36","0","24","0","49","78",,,"62.9","72.7","53.0"
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","33.9839","-118.01","289.6","2024-06",,"204","0","29","5","52","96",,,"70.4","82.9","58.0"
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","33.9839","-118.01","289.6","2024-07",,"537","0","31","15","57","96",,,"75.7","90.1","61.4"
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","33.9839","-118.01","289.6","2024-08",,"899","0","31","18","58","101",,,"76.7","90.8","62.5"
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","33.9839","-118.01","289.6","2024-09",,"1184","0","30","11","52","114",,,"74.5","87.3","61.7"
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","33.9839","-118.01","289.6","2024-10",,"1395","0","29","7","52","94",,,"71.3","83.2","59.5"
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","33.9839","-118.01","289.6","2024-11",,"1420","0","23","0","47","81",,,"63.4","73.2","53.5"
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","33.9839","-118.01","289.6","2024-12",,"1451","0","14","0","44","85",,,"60.7","69.3","52.2"
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","33.9839","-118.01","289.6","2025-01",,"10","0","13","0","43","80",,,"59.0","68.1","49.9"
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","33.9839","-118.01","289.6","2025-02",,"41","0","16","0","46","86",,,"61.2","70.7","51.8"
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","33.9839","-118.01","289.6","2025-03",,"48","0","10","0","41","89",,,"57.6","66.4","48.7"
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","33.9839","-118.01","289.6","2025-04",,"74","0","16","0","45","84",,,"61.1","70.7","51.5"
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","33.9839","-118.01","289.6","2025-05",,"180","0","26","7","50","100",,,"66.5","77.5","55.5"
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","33.9839","-118.01","289.6","2025-06",,"326","0","30","4","55","93",,,"69.9","81.9","57.9"
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","33.9839","-118.01","289.6","2025-07",,"513","0","31","2","56","90",,,"71.0","83.2","58.9"
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","33.9839","-118.01","289.6","2025-08",,"874","0","31","14","58","98",,,"76.6","89.7","63.5"
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","33.9839","-118.01","289.6","2025-09",,"1170","0","30","12","59","98",,,"74.9","86.8","62.9"
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","33.9839","-118.01","289.6","2025-10",,"1322","0","30","2","52","96",,,"69.5","80.3","58.6"
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","33.9839","-118.01","289.6","2025-11",,"1387","0","20","1","48","92",,,"64.1","72.9","55.3"
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","33.9839","-118.01","289.6","2025-12",,"1435","0","20","0","47","88",,,"63.4","71.7","55.1"
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","33.9839","-118.01","289.6","2026-01",,"76","0","18","0","46","84",,,"64.0","71.8","56.2"
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2021-01",,,,,,,,"2.36",,,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2021-02",,,,,,,,"0.05","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2021-03",,,,,,,,"1.79","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2021-04",,,,,,,,"0.00","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2021-05",,,,,,,,"0.03","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2021-06",,,,,,,,"0.00","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2021-07",,,,,,,,"0.17","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2021-08",,,,,,,,"0.00","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2021-09",,,,,,,,"0.00","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2021-10",,,,,,,,"0.67","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2021-11",,,,,,,,"0.00","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2021-12",,,,,,,,"6.72",,,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2022-01",,,,,,,,"0.14","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2022-02",,,,,,,,"0.05","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2022-03",,,,,,,,"1.24","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2022-04",,,,,,,,"0.14","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2022-05",,,,,,,,"0.00","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2022-06",,,,,,,,"0.10","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2022-07",,,,,,,,"0.00","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2022-08",,,,,,,,"0.00","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2022-09",,,,,,,,"0.38","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2022-10",,,,,,,,"0.15","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2022-11",,,,,,,,"1.28","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2022-12",,,,,,,,"3.05",,,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2023-01",,,,,,,,"6.82",,,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2023-02",,,,,,,,"4.65",,,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2023-03",,,,,,,,"8.02",,,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2023-04",,,,,,,,"0.03","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2023-05",,,,,,,,"0.78","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2023-06",,,,,,,,"0.00","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2023-07",,,,,,,,"0.00","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2023-08",,,,,,,,"2.77","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2023-09",,,,,,,,"0.13","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2023-10",,,,,,,,"0.00","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2023-11",,,,,,,,"0.62","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2023-12",,,,,,,,"2.24",,,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2024-01",,,,,,,,"2.25",,,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2024-02",,,,,,,,"11.74",,,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2024-03",,,,,,,,"4.38",,,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2024-04",,,,,,,,"0.96","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2024-05",,,,,,,,"0.12","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2024-06",,,,,,,,"0.00","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2024-07",,,,,,,,"0.02","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2024-08",,,,,,,,"0.00","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2024-09",,,,,,,,"0.02","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2024-10",,,,,,,,"0.00","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2024-11",,,,,,,,"0.07","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2024-12",,,,,,,,"0.03","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2025-01",,,,,,,,"0.43","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2025-02",,,,,,,,"3.44",,,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2025-03",,,,,,,,"1.72",,,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2025-04",,,,,,,,"0.42","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2025-05",,,,,,,,"0.13","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2025-06",,,,,,,,"0.00","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2025-07",,,,,,,,"0.00","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2025-08",,,,,,,,"0.00","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2025-09",,,,,,,,"0.11","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2025-10",,,,,,,,"1.64","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2025-11",,,,,,,,"5.50",,,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2025-12",,,,,,,,"3.86","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2026-01",,,,,,,,"3.02",,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2021-01","4.7","28","0","15","1","37","92","2.82",,"57.5","68.8","46.1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2021-02","5.6","28","0","15","0","43","80","0.02",,"58.9","70.2","47.6"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2021-03","5.6","40","0","13","0","39","87","0.93",,"57.3","68.2","46.5"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2021-04","6.0","97","0","19","3","46","94","0.01",,"64.0","74.6","53.4"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2021-05","6.5","151","0","27","1","51","91","0.01",,"65.9","75.0","56.8"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2021-06","6.7","388","0","29","4","55","102","0.00",,"72.8","84.0","61.5"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2021-07","6.5","788","0","31","17","60","95","0.03",,"77.9","89.5","66.3"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2021-08","5.8","1170","0","31","19","61","101","0.00",,"77.3","89.0","65.7"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2021-09","4.9","1453","0","29","12","55","104","0.00",,"74.4","86.5","62.3"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2021-10","4.7","1550","0","27","5","46","96","0.76",,"66.6","77.9","55.2"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2021-12","4.5",,"0","5","0","38","87","7.15",,"54.7","63.8","45.7"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2022-01","3.4","1","0","20","0","37","79","0.15",,"59.2","70.9","47.6"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2022-02","4.9","44","0","18","0","38","89","0.03",,"60.8","73.9","47.8"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2022-03","6.0","107","0","26","0","41","89","1.57",,"64.2","75.8","52.6"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2022-04","6.5","211","0","25","4","50","100","0.27",,"67.2","77.8","56.6"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2022-05","6.5","322","0","29","2","52","95","0.01",,"68.2","77.8","58.5"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2022-06","6.5","668","0","30","16","59","100","0.01",,"76.5","88.5","64.6"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2022-07","6.7","1070","0","31","17","62","99","0.00",,"78.0","89.5","66.4"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2022-08","6.0","1600","0","31","24","66","112","0.00",,"82.1","94.0","70.2"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2022-09","5.1","2116","0","30","18","61","110","0.16",,"82.2","93.1","71.3"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2022-10","4.7","2328","0","31","3","52","95","0.07",,"71.8","82.3","61.3"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2022-11","4.7","2329","0","22","0","42","79","1.46",,"58.9","70.6","47.2"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2022-12","3.6","2331","0","6","0","36","83","2.68",,"54.4","63.9","44.9"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2023-01","6.0","0","0","2","0","36","72","8.35",,"52.9","61.7","44.0"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2023-02","5.8","0","0","6","0","38","78","7.90",,"52.9","63.0","42.8"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2023-03","6.3","0","0","2","0","39","74","5.40",,"53.8","61.6","46.1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2023-04","5.8","30","0","20","0","43","88","0.19",,"61.8","72.4","51.3"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2023-05","6.0","55","0","14","0","47","82","0.83",,"62.5","69.9","55.1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2023-06","5.6","101","0","20","0","53","88","0.00",,"65.4","73.3","57.6"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2023-07","6.0","515","0","31","22","58","98","0.00",,"78.4","91.0","65.7"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2023-08","5.6","891","0","31","16","61","103","3.57",,"77.1","89.1","65.2"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2023-09","5.4","1087","0","29","4","55","99","0.06",,"71.5","79.9","63.0"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2023-10","4.5","1262","0","29","10","46","97","0.00",,"70.2","82.6","57.8"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2023-11","4.0","1276","0","23","0","44","84","0.35",,"62.2","74.4","50.1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2023-12","3.6","1277","0","11","0","41","81","2.30",,"58.3","69.0","47.5"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2024-01","4.5","0","0","6","0","36","79","1.34",,"55.3","65.3","45.3"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2024-02","4.9","0","0","3","0","38","75","11.64",,"54.9","62.7","47.1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2024-03","6.0","0","0","8","0","43","77","3.31",,"57.3","66.3","48.3"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2024-04","5.8","12","0","17","0","40","85","0.67",,"60.6","70.7","50.5"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2024-05","6.0","17","0","21","0","49","78","0.02",,"63.0","71.3","54.8"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2024-06","6.0","205","0","30","4","55","98","0.00",,"71.2","81.5","60.9"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2024-07","6.3","603","0","31","15","60","98","0.01",,"77.8","90.3","65.3"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2024-08","5.6","994","0","31","18","59","101","0.00",,"77.6","90.0","65.2"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2024-09","5.1","1308","0","30","12","54","114","0.00",,"75.5","87.7","63.2"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2024-10","4.3","1503","0","28","9","47","98","0.00",,"70.6","83.4","57.8"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2024-11","3.8","1503","0","20","0","42","79","0.09",,"59.4","71.5","47.4"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2024-12","3.1","1506","0","13","0","40","83","0.00",,"57.5","69.2","45.7"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2025-01","4.7","0","0","14","0","38","80","0.81",,"55.3","67.4","43.2"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2025-02","4.7","9","0","16","0","43","88","2.79",,"59.4","70.4","48.4"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2025-03","5.6","17","0","9","1","41","90","2.46",,"57.4","66.8","47.9"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2025-04","5.8","43","0","16","0","44","86","0.22",,"61.5","70.9","52.1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2025-05","6.0","164","0","25","6","52","101","0.05",,"67.4","77.1","57.6"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2025-06","6.3","349","0","30","6","58","93","0.00",,"71.2","81.5","60.8"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2025-07","6.5","591","0","31","3","59","92","0.00",,"72.8","83.7","61.9"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2025-08",,"1007","0","31","17","60","102","0.00",,"78.4","90.5","66.4"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2025-09","5.4","1338","0","30","12","62","99","0.15",,"76.0","86.3","65.8"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2025-10","4.3","1454","0","29","2","49","94","2.53",,"68.1","79.5","56.7"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2025-11","4.0","1493","0","19","2","44","92","4.26",,"62.4","72.9","51.8"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2025-12","3.8","1503","0","21","0","40","85","4.59",,"60.5","72.7","48.3"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","34.19966","-118.36543","222.7","2026-01",,"10","0","17","0","39","85","2.45",,"60.0","72.0","48.0"
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2021-01",,,,,,,,"2.90",,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2021-02",,,,,,,,"0.04",,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2021-03",,,,,,,,"1.50",,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2021-04",,,,,,,,"0.06",,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2021-05",,,,,,,,"0.00",,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2021-06",,,,,,,,"0.00",,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2021-07",,,,,,,,"0.22",,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2021-08",,,,,,,,"0.00",,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2021-09",,,,,,,,"0.07",,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2021-10",,,,,,,,"0.66",,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2021-11",,,,,,,,"0.00",,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2021-12",,,,,,,,"6.55",,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2022-01",,,,,,,,"0.15",,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2022-02",,,,,,,,"0.05",,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2022-03",,,,,,,,"1.20",,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2022-04",,,,,,,,"0.27",,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2022-05",,,,,,,,"0.02",,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2022-06",,,,,,,,"0.00",,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2022-07",,,,,,,,"0.00",,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2022-08",,,,,,,,"0.00",,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2022-09",,,,,,,,"0.32",,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2022-10",,,,,,,,"0.19",,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2022-11",,,,,,,,"1.82",,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2022-12",,,,,,,,"3.16",,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2023-01",,,,,,,,"6.93",,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2023-02",,,,,,,,"3.27",,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2023-03",,,,,,,,"8.14",,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2023-04",,,,,,,,"0.16",,,,
